g,s_index,v,p,time,node,cost
3,25,18,0,442,43,28.000000
3,25,18,0,476,21,44.000000
3,25,18,21,477,102,45.000000
3,25,18,0,478,21,46.000000
3,25,18,0,486,55,54.000000
3,25,18,0,518,51,86.000000
3,25,18,21,519,103,87.000000
3,25,18,0,520,51,88.000000
3,25,18,0,681,36,92.000000
3,25,18,0,701,61,112.000000
3,26,16,0,630,61,0.000000
3,26,18,0,422,13,8.000000
3,26,18,13,423,86,9.000000
3,26,18,0,424,13,10.000000
3,26,18,0,440,43,26.000000
3,26,18,13,441,87,27.000000
3,26,18,0,442,43,28.000000
3,26,18,0,466,25,52.000000
3,26,18,25,467,110,53.000000
3,26,18,0,468,25,54.000000
3,26,18,0,485,55,71.000000
3,26,18,25,486,111,72.000000
3,26,18,0,487,55,73.000000
3,26,18,0,701,61,86.000000
3,27,16,0,578,61,0.000000
3,27,18,0,401,19,21.000000
3,27,18,19,402,98,22.000000
3,27,18,0,403,19,23.000000
3,27,18,0,405,39,25.000000
3,27,18,0,429,49,49.000000
3,27,18,19,430,99,50.000000
3,27,18,0,431,49,51.000000
3,27,18,0,475,11,73.000000
3,27,18,0,476,21,74.000000
3,27,18,21,477,102,75.000000
3,27,18,0,478,21,76.000000
3,27,18,0,486,55,84.000000
3,27,18,0,518,51,116.000000
3,27,18,21,519,103,117.000000
3,27,18,0,520,51,118.000000
3,27,18,0,681,36,122.000000
3,27,18,0,701,61,142.000000
3,28,16,0,618,61,0.000000
3,28,18,0,409,25,27.000000
3,28,18,25,410,110,28.000000
3,28,18,0,411,25,29.000000
3,28,18,0,428,55,46.000000
3,28,18,25,429,111,47.000000
3,28,18,0,430,55,48.000000
3,28,18,0,444,39,62.000000
3,28,18,0,446,19,64.000000
3,28,18,19,447,98,65.000000
3,28,18,0,448,19,66.000000
3,28,18,0,450,39,68.000000
3,28,18,0,474,49,92.000000
3,28,18,19,475,99,93.000000
3,28,18,0,476,49,94.000000
3,28,18,0,701,61,99.000000
3,29,16,0,594,61,0.000000
3,29,18,0,409,25,27.000000
3,29,18,25,410,110,28.000000
3,29,18,0,411,25,29.000000
3,29,18,0,428,55,46.000000
3,29,18,25,429,111,47.000000
3,29,18,0,430,55,48.000000
3,29,18,0,476,21,56.000000
3,29,18,21,477,102,57.000000
3,29,18,0,478,21,58.000000
3,29,18,0,486,55,66.000000
3,29,18,0,518,51,98.000000
3,29,18,21,519,103,99.000000
3,29,18,0,520,51,100.000000
3,29,18,0,681,36,104.000000
3,29,18,0,701,61,124.000000
3,30,16,0,630,61,0.000000
3,30,18,0,413,8,16.000000
3,30,18,8,414,76,17.000000
3,30,18,0,415,8,18.000000
3,30,18,0,436,38,39.000000
3,30,18,8,437,77,40.000000
3,30,18,0,438,38,41.000000
3,30,18,0,447,6,50.000000
3,30,18,6,448,72,51.000000
3,30,18,0,449,6,52.000000
3,30,18,0,453,36,56.000000
3,30,18,6,454,73,57.000000
3,30,18,0,455,36,58.000000
3,30,18,0,473,5,76.000000
3,30,18,5,474,70,77.000000
3,30,18,0,475,5,78.000000
3,30,18,0,476,35,79.000000
3,30,18,5,477,71,80.000000
3,30,18,0,478,35,81.000000
3,30,18,0,701,61,91.000000
3,31,16,0,629,61,0.000000
3,31,18,0,422,13,8.000000
3,31,18,13,423,86,9.000000
3,31,18,0,424,13,10.000000
3,31,18,0,440,43,26.000000
3,31,18,13,441,87,27.000000
3,31,18,0,442,43,28.000000
3,31,18,0,466,6,52.000000
3,31,18,6,467,72,53.000000
3,31,18,0,468,6,54.000000
3,31,18,0,472,36,58.000000
3,31,18,6,473,73,59.000000
3,31,18,0,474,36,60.000000
3,31,18,0,492,5,78.000000
3,31,18,5,493,70,79.000000
3,31,18,0,494,5,80.000000
3,31,18,0,495,35,81.000000
3,31,18,5,496,71,82.000000
3,31,18,0,497,35,83.000000
3,31,18,0,701,61,93.000000
3,32,16,0,618,61,0.000000
3,32,18,0,401,19,21.000000
3,32,18,19,402,98,22.000000
3,32,18,0,403,19,23.000000
3,32,18,0,405,39,25.000000
3,32,18,0,429,49,49.000000
3,32,18,19,430,99,50.000000
3,32,18,0,431,49,51.000000
3,32,18,0,443,6,63.000000
3,32,18,6,444,72,64.000000
3,32,18,0,445,6,65.000000
3,32,18,0,449,36,69.000000
3,32,18,6,450,73,70.000000
3,32,18,0,451,36,71.000000
3,32,18,0,469,5,89.000000
3,32,18,5,470,70,90.000000
3,32,18,0,471,5,91.000000
3,32,18,0,472,35,92.000000
3,32,18,5,473,71,93.000000
3,32,18,0,474,35,94.000000
3,32,18,0,701,61,104.000000
3,33,16,0,583,61,0.000000
3,33,18,0,468,5,10.000000
3,33,18,5,469,70,11.000000
3,33,18,0,470,5,12.000000
3,33,18,0,471,35,13.000000
3,33,18,5,472,71,14.000000
3,33,18,0,473,35,15.000000
3,33,18,0,489,6,31.000000
3,33,18,6,490,72,32.000000
3,33,18,0,491,6,33.000000
3,33,18,0,495,36,37.000000
3,33,18,6,496,73,38.000000
3,33,18,0,497,36,39.000000
3,33,18,0,525,55,67.000000
3,33,18,0,533,21,75.000000
3,33,18,21,534,102,76.000000
3,33,18,0,535,21,77.000000
3,33,18,0,543,55,85.000000
3,33,18,0,575,51,117.000000
3,33,18,21,576,103,118.000000
3,33,18,0,577,51,119.000000
3,33,18,0,681,36,123.000000
3,33,18,0,701,61,143.000000
3,34,16,0,608,61,0.000000
3,34,18,0,409,25,27.000000
3,34,18,25,410,110,28.000000
3,34,18,0,411,25,29.000000
3,34,18,0,428,55,46.000000
3,34,18,25,429,111,47.000000
3,34,18,0,430,55,48.000000
3,34,18,0,455,6,73.000000
3,34,18,6,456,72,74.000000
3,34,18,0,457,6,75.000000
3,34,18,0,461,36,79.000000
3,34,18,6,462,73,80.000000
3,34,18,0,463,36,81.000000
3,34,18,0,481,5,99.000000
3,34,18,5,482,70,100.000000
3,34,18,0,483,5,101.000000
3,34,18,0,484,35,102.000000
3,34,18,5,485,71,103.000000
3,34,18,0,486,35,104.000000
3,34,18,0,701,61,114.000000
3,35,16,0,617,61,0.000000
3,35,18,0,413,8,16.000000
3,35,18,8,414,76,17.000000
3,35,18,0,415,8,18.000000
3,35,18,0,436,38,39.000000
3,35,18,8,437,77,40.000000
3,35,18,0,438,38,41.000000
3,35,18,0,440,13,43.000000
3,35,18,13,441,86,44.000000
3,35,18,0,442,13,45.000000
3,35,18,0,458,43,61.000000
3,35,18,13,459,87,62.000000
3,35,18,0,460,43,63.000000
3,35,18,0,487,5,90.000000
3,35,18,5,488,70,91.000000
3,35,18,0,489,5,92.000000
3,35,18,0,490,35,93.000000
3,35,18,5,491,71,94.000000
3,35,18,0,492,35,95.000000
3,35,18,0,701,61,105.000000
3,36,16,0,623,61,0.000000
3,36,18,0,401,19,21.000000
3,36,18,19,402,98,22.000000
3,36,18,0,403,19,23.000000
3,36,18,0,426,8,46.000000
3,36,18,8,427,76,47.000000
3,36,18,0,428,8,48.000000
3,36,18,0,446,49,66.000000
3,36,18,19,447,99,67.000000
3,36,18,0,448,49,68.000000
3,36,18,0,451,38,71.000000
3,36,18,8,452,77,72.000000
3,36,18,0,453,38,73.000000
3,36,18,0,468,5,83.000000
3,36,18,5,469,70,84.000000
3,36,18,0,470,5,85.000000
3,36,18,0,471,35,86.000000
3,36,18,5,472,71,87.000000
3,36,18,0,473,35,88.000000
3,36,18,0,701,61,98.000000
3,37,16,0,572,61,0.000000
3,37,18,0,413,8,16.000000
3,37,18,8,414,76,17.000000
3,37,18,0,415,8,18.000000
3,37,18,0,436,38,39.000000
3,37,18,8,437,77,40.000000
3,37,18,0,438,38,41.000000
3,37,18,0,468,5,51.000000
3,37,18,5,469,70,52.000000
3,37,18,0,470,5,53.000000
3,37,18,0,471,35,54.000000
3,37,18,5,472,71,55.000000
3,37,18,0,473,35,56.000000
3,37,18,0,501,21,84.000000
3,37,18,21,502,102,85.000000
3,37,18,0,503,21,86.000000
3,37,18,0,511,55,94.000000
3,37,18,0,543,51,126.000000
3,37,18,21,544,103,127.000000
3,37,18,0,545,51,128.000000
3,37,18,0,681,36,132.000000
3,37,18,0,701,61,152.000000
3,38,16,0,597,61,0.000000
3,38,18,0,409,25,27.000000
3,38,18,25,410,110,28.000000
3,38,18,0,411,25,29.000000
3,38,18,0,428,55,46.000000
3,38,18,25,429,111,47.000000
3,38,18,0,430,55,48.000000
3,38,18,0,456,8,74.000000
3,38,18,8,457,76,75.000000
3,38,18,0,458,8,76.000000
3,38,18,0,479,38,97.000000
3,38,18,8,480,77,98.000000
3,38,18,0,481,38,99.000000
3,38,18,0,491,5,109.000000
3,38,18,5,492,70,110.000000
3,38,18,0,493,5,111.000000
3,38,18,0,494,35,112.000000
3,38,18,5,495,71,113.000000
3,38,18,0,496,35,114.000000
3,38,18,0,701,61,124.000000
3,39,16,0,606,61,0.000000
3,39,18,0,401,19,21.000000
3,39,18,19,402,98,22.000000
3,39,18,0,403,19,23.000000
3,39,18,0,405,39,25.000000
3,39,18,0,429,49,49.000000
3,39,18,19,430,99,50.000000
3,39,18,0,431,49,51.000000
3,39,18,0,435,13,55.000000
3,39,18,13,436,86,56.000000
3,39,18,0,437,13,57.000000
3,39,18,0,453,43,73.000000
3,39,18,13,454,87,74.000000
3,39,18,0,455,43,75.000000
3,39,18,0,482,5,102.000000
3,39,18,5,483,70,103.000000
3,39,18,0,484,5,104.000000
3,39,18,0,485,35,105.000000
3,39,18,5,486,71,106.000000
3,39,18,0,487,35,107.000000
3,39,18,0,701,61,117.000000
3,40,16,0,589,61,0.000000
3,40,17,0,468,5,10.000000
3,40,17,5,469,70,11.000000
3,40,17,0,470,5,12.000000
3,40,17,0,471,35,13.000000
3,40,17,5,472,71,14.000000
3,40,17,0,473,35,15.000000
3,40,18,0,1,61,25.000000
3,40,18,0,422,13,33.000000
3,40,18,13,423,86,34.000000
3,40,18,0,424,13,35.000000
3,40,18,0,440,43,51.000000
3,40,18,13,441,87,52.000000
3,40,18,0,442,43,53.000000
3,40,18,0,476,21,69.000000
3,40,18,21,477,102,70.000000
3,40,18,0,478,21,71.000000
3,40,18,0,486,55,79.000000
3,40,18,0,518,51,111.000000
3,40,18,21,519,103,112.000000
3,40,18,0,520,51,113.000000
3,40,18,0,681,36,117.000000
3,40,18,0,701,61,137.000000
3,41,16,0,612,61,0.000000
3,41,17,0,468,5,10.000000
3,41,17,5,469,70,11.000000
3,41,17,0,470,5,12.000000
3,41,17,0,471,35,13.000000
3,41,17,5,472,71,14.000000
3,41,17,0,473,35,15.000000
3,41,18,0,1,61,25.000000
3,41,18,0,422,13,33.000000
3,41,18,13,423,86,34.000000
3,41,18,0,424,13,35.000000
3,41,18,0,440,43,51.000000
3,41,18,13,441,87,52.000000
3,41,18,0,442,43,53.000000
3,41,18,0,466,25,77.000000
3,41,18,25,467,110,78.000000
3,41,18,0,468,25,79.000000
3,41,18,0,485,55,96.000000
3,41,18,25,486,111,97.000000
3,41,18,0,487,55,98.000000
3,41,18,0,701,61,111.000000
3,42,16,0,565,61,0.000000
3,42,18,0,401,19,21.000000
3,42,18,19,402,98,22.000000
3,42,18,0,403,19,23.000000
3,42,18,0,405,39,25.000000
3,42,18,0,429,49,49.000000
3,42,18,19,430,99,50.000000
3,42,18,0,431,49,51.000000
3,42,18,0,468,5,59.000000
3,42,18,5,469,70,60.000000
3,42,18,0,470,5,61.000000
3,42,18,0,471,35,62.000000
3,42,18,5,472,71,63.000000
3,42,18,0,473,35,64.000000
3,42,18,0,501,21,92.000000
3,42,18,21,502,102,93.000000
3,42,18,0,503,21,94.000000
3,42,18,0,511,55,102.000000
3,42,18,0,543,51,134.000000
3,42,18,21,544,103,135.000000
3,42,18,0,545,51,136.000000
3,42,18,0,681,36,140.000000
3,42,18,0,701,61,160.000000
3,43,16,0,606,61,0.000000
3,43,18,0,409,25,27.000000
3,43,18,25,410,110,28.000000
3,43,18,0,411,25,29.000000
3,43,18,0,428,55,46.000000
3,43,18,25,429,111,47.000000
3,43,18,0,430,55,48.000000
3,43,18,0,444,39,62.000000
3,43,18,0,446,19,64.000000
3,43,18,19,447,98,65.000000
3,43,18,0,448,19,66.000000
3,43,18,0,450,39,68.000000
3,43,18,0,474,49,92.000000
3,43,18,19,475,99,93.000000
3,43,18,0,476,49,94.000000
3,43,18,0,484,5,102.000000
3,43,18,5,485,70,103.000000
3,43,18,0,486,5,104.000000
3,43,18,0,487,35,105.000000
3,43,18,5,488,71,106.000000
3,43,18,0,489,35,107.000000
3,43,18,0,701,61,117.000000
3,44,16,0,576,61,0.000000
3,44,17,0,468,5,10.000000
3,44,17,5,469,70,11.000000
3,44,17,0,470,5,12.000000
3,44,17,0,471,35,13.000000
3,44,17,5,472,71,14.000000
3,44,17,0,473,35,15.000000
3,44,18,0,1,61,25.000000
3,44,18,0,409,25,52.000000
3,44,18,25,410,110,53.000000
3,44,18,0,411,25,54.000000
3,44,18,0,428,55,71.000000
3,44,18,25,429,111,72.000000
3,44,18,0,430,55,73.000000
3,44,18,0,476,21,81.000000
3,44,18,21,477,102,82.000000
3,44,18,0,478,21,83.000000
3,44,18,0,486,55,91.000000
3,44,18,0,518,51,123.000000
3,44,18,21,519,103,124.000000
3,44,18,0,520,51,125.000000
3,44,18,0,681,36,129.000000
3,44,18,0,701,61,149.000000
3,45,16,0,613,61,0.000000
3,45,18,0,413,8,16.000000
3,45,18,8,414,76,17.000000
3,45,18,0,415,8,18.000000
3,45,18,0,436,38,39.000000
3,45,18,8,437,77,40.000000
3,45,18,0,438,38,41.000000
3,45,18,0,447,6,50.000000
3,45,18,6,448,72,51.000000
3,45,18,0,449,6,52.000000
3,45,18,0,453,36,56.000000
3,45,18,6,454,73,57.000000
3,45,18,0,455,36,58.000000
3,45,18,0,468,13,71.000000
3,45,18,13,469,86,72.000000
3,45,18,0,470,13,73.000000
3,45,18,0,486,43,89.000000
3,45,18,13,487,87,90.000000
3,45,18,0,488,43,91.000000
3,45,18,0,701,61,109.000000
3,46,16,0,611,61,0.000000
3,46,18,0,401,19,21.000000
3,46,18,19,402,98,22.000000
3,46,18,0,403,19,23.000000
3,46,18,0,426,8,46.000000
3,46,18,8,427,76,47.000000
3,46,18,0,428,8,48.000000
3,46,18,0,446,49,66.000000
3,46,18,19,447,99,67.000000
3,46,18,0,448,49,68.000000
3,46,18,0,451,38,71.000000
3,46,18,8,452,77,72.000000
3,46,18,0,453,38,73.000000
3,46,18,0,462,6,82.000000
3,46,18,6,463,72,83.000000
3,46,18,0,464,6,84.000000
3,46,18,0,468,36,88.000000
3,46,18,6,469,73,89.000000
3,46,18,0,470,36,90.000000
3,46,18,0,701,61,110.000000
3,47,16,0,562,61,0.000000
3,47,18,0,413,8,16.000000
3,47,18,8,414,76,17.000000
3,47,18,0,415,8,18.000000
3,47,18,0,443,6,46.000000
3,47,18,6,444,72,47.000000
3,47,18,0,445,6,48.000000
3,47,18,0,449,36,52.000000
3,47,18,6,450,73,53.000000
3,47,18,0,451,36,54.000000
3,47,18,0,464,38,67.000000
3,47,18,8,465,77,68.000000
3,47,18,0,466,38,69.000000
3,47,18,0,491,21,94.000000
3,47,18,21,492,102,95.000000
3,47,18,0,493,21,96.000000
3,47,18,0,501,55,104.000000
3,47,18,0,533,51,136.000000
3,47,18,21,534,103,137.000000
3,47,18,0,535,51,138.000000
3,47,18,0,681,36,142.000000
3,47,18,0,701,61,162.000000
3,48,16,0,585,61,0.000000
3,48,18,0,409,25,27.000000
3,48,18,25,410,110,28.000000
3,48,18,0,411,25,29.000000
3,48,18,0,428,55,46.000000
3,48,18,25,429,111,47.000000
3,48,18,0,430,55,48.000000
3,48,18,0,456,8,74.000000
3,48,18,8,457,76,75.000000
3,48,18,0,458,8,76.000000
3,48,18,0,479,38,97.000000
3,48,18,8,480,77,98.000000
3,48,18,0,481,38,99.000000
3,48,18,0,490,6,108.000000
3,48,18,6,491,72,109.000000
3,48,18,0,492,6,110.000000
3,48,18,0,496,36,114.000000
3,48,18,6,497,73,115.000000
3,48,18,0,498,36,116.000000
3,48,18,0,701,61,136.000000
3,49,16,0,601,61,0.000000
3,49,18,0,401,19,21.000000
3,49,18,19,402,98,22.000000
3,49,18,0,403,19,23.000000
3,49,18,0,405,39,25.000000
3,49,18,0,429,49,49.000000
3,49,18,19,430,99,50.000000
3,49,18,0,431,49,51.000000
3,49,18,0,443,6,63.000000
3,49,18,6,444,72,64.000000
3,49,18,0,445,6,65.000000
3,49,18,0,449,36,69.000000
3,49,18,6,450,73,70.000000
3,49,18,0,451,36,71.000000
3,49,18,0,464,13,84.000000
3,49,18,13,465,86,85.000000
3,49,18,0,466,13,86.000000
3,49,18,0,482,43,102.000000
3,49,18,13,483,87,103.000000
3,49,18,0,484,43,104.000000
3,49,18,0,701,61,122.000000
3,50,16,0,583,61,0.000000
3,50,18,0,435,6,17.000000
3,50,18,6,436,72,18.000000
3,50,18,0,437,6,19.000000
3,50,18,0,441,36,23.000000
3,50,18,6,442,73,24.000000
3,50,18,0,443,36,25.000000
3,50,18,0,456,13,38.000000
3,50,18,13,457,86,39.000000
3,50,18,0,458,13,40.000000
3,50,18,0,474,43,56.000000
3,50,18,13,475,87,57.000000
3,50,18,0,476,43,58.000000
3,50,18,0,492,21,74.000000
3,50,18,21,493,102,75.000000
3,50,18,0,494,21,76.000000
3,50,18,0,502,55,84.000000
3,50,18,0,534,51,116.000000
3,50,18,21,535,103,117.000000
3,50,18,0,536,51,118.000000
3,50,18,0,681,36,122.000000
3,50,18,0,701,61,142.000000
3,51,16,0,592,61,0.000000
3,51,17,0,422,13,8.000000
3,51,17,13,423,86,9.000000
3,51,17,0,424,13,10.000000
3,51,17,0,440,43,26.000000
3,51,17,13,441,87,27.000000
3,51,17,0,442,43,28.000000
3,51,17,0,466,25,52.000000
3,51,17,25,467,110,53.000000
3,51,17,0,468,25,54.000000
3,51,17,0,485,55,71.000000
3,51,17,25,486,111,72.000000
3,51,17,0,487,55,73.000000
3,51,18,0,1,61,86.000000
3,51,18,0,435,6,103.000000
3,51,18,6,436,72,104.000000
3,51,18,0,437,6,105.000000
3,51,18,0,441,36,109.000000
3,51,18,6,442,73,110.000000
3,51,18,0,443,36,111.000000
3,51,18,0,701,61,131.000000
3,52,16,0,552,61,0.000000
3,52,18,0,401,19,21.000000
3,52,18,19,402,98,22.000000
3,52,18,0,403,19,23.000000
3,52,18,0,405,39,25.000000
3,52,18,0,429,49,49.000000
3,52,18,19,430,99,50.000000
3,52,18,0,431,49,51.000000
3,52,18,0,443,6,63.000000
3,52,18,6,444,72,64.000000
3,52,18,0,445,6,65.000000
3,52,18,0,449,36,69.000000
3,52,18,6,450,73,70.000000
3,52,18,0,451,36,71.000000
3,52,18,0,479,55,99.000000
3,52,18,0,487,21,107.000000
3,52,18,21,488,102,108.000000
3,52,18,0,489,21,109.000000
3,52,18,0,497,55,117.000000
3,52,18,0,529,51,149.000000
3,52,18,21,530,103,150.000000
3,52,18,0,531,51,151.000000
3,52,18,0,681,36,155.000000
3,52,18,0,701,61,175.000000
3,53,16,0,589,61,0.000000
3,53,18,0,409,25,27.000000
3,53,18,25,410,110,28.000000
3,53,18,0,411,25,29.000000
3,53,18,0,428,55,46.000000
3,53,18,25,429,111,47.000000
3,53,18,0,430,55,48.000000
3,53,18,0,444,39,62.000000
3,53,18,0,446,19,64.000000
3,53,18,19,447,98,65.000000
3,53,18,0,448,19,66.000000
3,53,18,0,450,39,68.000000
3,53,18,0,474,49,92.000000
3,53,18,19,475,99,93.000000
3,53,18,0,476,49,94.000000
3,53,18,0,488,6,106.000000
3,53,18,6,489,72,107.000000
3,53,18,0,490,6,108.000000
3,53,18,0,494,36,112.000000
3,53,18,6,495,73,113.000000
3,53,18,0,496,36,114.000000
3,53,18,0,701,61,134.000000
3,54,16,0,556,61,0.000000
3,54,17,0,435,6,17.000000
3,54,17,6,436,72,18.000000
3,54,17,0,437,6,19.000000
3,54,17,0,441,36,23.000000
3,54,17,6,442,73,24.000000
3,54,17,0,443,36,25.000000
3,54,18,0,1,61,45.000000
3,54,18,0,409,25,72.000000
3,54,18,25,410,110,73.000000
3,54,18,0,411,25,74.000000
3,54,18,0,428,55,91.000000
3,54,18,25,429,111,92.000000
3,54,18,0,430,55,93.000000
3,54,18,0,476,21,101.000000
3,54,18,21,477,102,102.000000
3,54,18,0,478,21,103.000000
3,54,18,0,486,55,111.000000
3,54,18,0,518,51,143.000000
3,54,18,21,519,103,144.000000
3,54,18,0,520,51,145.000000
3,54,18,0,681,36,149.000000
3,54,18,0,701,61,169.000000
3,55,16,0,609,61,0.000000
3,55,18,0,401,19,21.000000
3,55,18,19,402,98,22.000000
3,55,18,0,403,19,23.000000
3,55,18,0,426,8,46.000000
3,55,18,8,427,76,47.000000
3,55,18,0,428,8,48.000000
3,55,18,0,446,49,66.000000
3,55,18,19,447,99,67.000000
3,55,18,0,448,49,68.000000
3,55,18,0,451,38,71.000000
3,55,18,8,452,77,72.000000
3,55,18,0,453,38,73.000000
3,55,18,0,455,13,75.000000
3,55,18,13,456,86,76.000000
3,55,18,0,457,13,77.000000
3,55,18,0,473,43,93.000000
3,55,18,13,474,87,94.000000
3,55,18,0,475,43,95.000000
3,55,18,0,701,61,113.000000
3,56,16,0,578,61,0.000000
3,56,18,0,413,8,16.000000
3,56,18,8,414,76,17.000000
3,56,18,0,415,8,18.000000
3,56,18,0,436,38,39.000000
3,56,18,8,437,77,40.000000
3,56,18,0,438,38,41.000000
3,56,18,0,440,13,43.000000
3,56,18,13,441,86,44.000000
3,56,18,0,442,13,45.000000
3,56,18,0,458,43,61.000000
3,56,18,13,459,87,62.000000
3,56,18,0,460,43,63.000000
3,56,18,0,476,21,79.000000
3,56,18,21,477,102,80.000000
3,56,18,0,478,21,81.000000
3,56,18,0,486,55,89.000000
3,56,18,0,518,51,121.000000
3,56,18,21,519,103,122.000000
3,56,18,0,520,51,123.000000
3,56,18,0,681,36,127.000000
3,56,18,0,701,61,147.000000
3,57,16,0,558,61,0.000000
3,57,18,0,401,19,21.000000
3,57,18,19,402,98,22.000000
3,57,18,0,403,19,23.000000
3,57,18,0,426,8,46.000000
3,57,18,8,427,76,47.000000
3,57,18,0,428,8,48.000000
3,57,18,0,446,49,66.000000
3,57,18,19,447,99,67.000000
3,57,18,0,448,49,68.000000
3,57,18,0,451,38,71.000000
3,57,18,8,452,77,72.000000
3,57,18,0,453,38,73.000000
3,57,18,0,478,21,98.000000
3,57,18,21,479,102,99.000000
3,57,18,0,480,21,100.000000
3,57,18,0,488,55,108.000000
3,57,18,0,520,51,140.000000
3,57,18,21,521,103,141.000000
3,57,18,0,522,51,142.000000
3,57,18,0,681,36,146.000000
3,57,18,0,701,61,166.000000
3,58,16,0,552,61,0.000000
3,58,17,0,413,8,16.000000
3,58,17,8,414,76,17.000000
3,58,17,0,415,8,18.000000
3,58,17,0,436,38,39.000000
3,58,17,8,437,77,40.000000
3,58,17,0,438,38,41.000000
3,58,18,0,1,61,49.000000
3,58,18,0,409,25,76.000000
3,58,18,25,410,110,77.000000
3,58,18,0,411,25,78.000000
3,58,18,0,428,55,95.000000
3,58,18,25,429,111,96.000000
3,58,18,0,430,55,97.000000
3,58,18,0,476,21,105.000000
3,58,18,21,477,102,106.000000
3,58,18,0,478,21,107.000000
3,58,18,0,486,55,115.000000
3,58,18,0,518,51,147.000000
3,58,18,21,519,103,148.000000
3,58,18,0,520,51,149.000000
3,58,18,0,681,36,153.000000
3,58,18,0,701,61,173.000000
3,59,16,0,567,61,0.000000
3,59,18,0,401,19,21.000000
3,59,18,19,402,98,22.000000
3,59,18,0,403,19,23.000000
3,59,18,0,405,39,25.000000
3,59,18,0,429,49,49.000000
3,59,18,19,430,99,50.000000
3,59,18,0,431,49,51.000000
3,59,18,0,435,13,55.000000
3,59,18,13,436,86,56.000000
3,59,18,0,437,13,57.000000
3,59,18,0,453,43,73.000000
3,59,18,13,454,87,74.000000
3,59,18,0,455,43,75.000000
3,59,18,0,476,21,91.000000
3,59,18,21,477,102,92.000000
3,59,18,0,478,21,93.000000
3,59,18,0,486,55,101.000000
3,59,18,0,518,51,133.000000
3,59,18,21,519,103,134.000000
3,59,18,0,520,51,135.000000
3,59,18,0,681,36,139.000000
3,59,18,0,701,61,159.000000
3,60,16,0,588,61,0.000000
3,60,18,0,409,25,27.000000
3,60,18,25,410,110,28.000000
3,60,18,0,411,25,29.000000
3,60,18,0,428,55,46.000000
3,60,18,25,429,111,47.000000
3,60,18,0,430,55,48.000000
3,60,18,0,444,39,62.000000
3,60,18,0,446,19,64.000000
3,60,18,19,447,98,65.000000
3,60,18,0,448,19,66.000000
3,60,18,0,450,39,68.000000
3,60,18,0,474,49,92.000000
3,60,18,19,475,99,93.000000
3,60,18,0,476,49,94.000000
3,60,18,0,480,13,98.000000
3,60,18,13,481,86,99.000000
3,60,18,0,482,13,100.000000
3,60,18,0,498,43,116.000000
3,60,18,13,499,87,117.000000
3,60,18,0,500,43,118.000000
3,60,18,0,701,61,136.000000
3,61,16,0,576,61,0.000000
3,61,18,0,422,13,8.000000
3,61,18,13,423,86,9.000000
3,61,18,0,424,13,10.000000
3,61,18,0,440,43,26.000000
3,61,18,13,441,87,27.000000
3,61,18,0,442,43,28.000000
3,61,18,0,466,25,52.000000
3,61,18,25,467,110,53.000000
3,61,18,0,468,25,54.000000
3,61,18,0,485,55,71.000000
3,61,18,25,486,111,72.000000
3,61,18,0,487,55,73.000000
3,61,18,0,495,21,81.000000
3,61,18,21,496,102,82.000000
3,61,18,0,497,21,83.000000
3,61,18,0,505,55,91.000000
3,61,18,0,537,51,123.000000
3,61,18,21,538,103,124.000000
3,61,18,0,539,51,125.000000
3,61,18,0,681,36,129.000000
3,61,18,0,701,61,149.000000
3,62,16,0,546,61,0.000000
3,62,17,0,401,19,21.000000
3,62,17,19,402,98,22.000000
3,62,17,0,403,19,23.000000
3,62,17,0,405,39,25.000000
3,62,17,0,429,49,49.000000
3,62,17,19,430,99,50.000000
3,62,17,0,431,49,51.000000
3,62,18,0,1,61,56.000000
3,62,18,0,409,25,83.000000
3,62,18,25,410,110,84.000000
3,62,18,0,411,25,85.000000
3,62,18,0,428,55,102.000000
3,62,18,25,429,111,103.000000
3,62,18,0,430,55,104.000000
3,62,18,0,476,21,112.000000
3,62,18,21,477,102,113.000000
3,62,18,0,478,21,114.000000
3,62,18,0,486,55,122.000000
3,62,18,0,518,51,154.000000
3,62,18,21,519,103,155.000000
3,62,18,0,520,51,156.000000
3,62,18,0,681,36,160.000000
3,62,18,0,701,61,180.000000
3,63,16,0,600,61,0.000000
3,63,18,0,413,8,16.000000
3,63,18,8,414,76,17.000000
3,63,18,0,415,8,18.000000
3,63,18,0,436,38,39.000000
3,63,18,8,437,77,40.000000
3,63,18,0,438,38,41.000000
3,63,18,0,440,13,43.000000
3,63,18,13,441,86,44.000000
3,63,18,0,442,13,45.000000
3,63,18,0,458,43,61.000000
3,63,18,13,459,87,62.000000
3,63,18,0,460,43,63.000000
3,63,18,0,484,6,87.000000
3,63,18,6,485,72,88.000000
3,63,18,0,486,6,89.000000
3,63,18,0,490,36,93.000000
3,63,18,6,491,73,94.000000
3,63,18,0,492,36,95.000000
3,63,18,0,510,5,113.000000
3,63,18,5,511,70,114.000000
3,63,18,0,512,5,115.000000
3,63,18,0,513,35,116.000000
3,63,18,5,514,71,117.000000
3,63,18,0,515,35,118.000000
3,63,18,0,701,61,128.000000
3,64,16,0,604,61,0.000000
3,64,18,0,401,19,21.000000
3,64,18,19,402,98,22.000000
3,64,18,0,403,19,23.000000
3,64,18,0,426,8,46.000000
3,64,18,8,427,76,47.000000
3,64,18,0,428,8,48.000000
3,64,18,0,446,49,66.000000
3,64,18,19,447,99,67.000000
3,64,18,0,448,49,68.000000
